KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         118000       0.335987            350         0.9988          117.5          0.846
         119000       0.339141            354         0.9988          118.5          0.849
         120000       0.340917            357         0.9988          119.5          0.847
         121000       0.344143            361         0.9988          120.5          0.852
         122000       0.348493            365         0.9988          121.5          0.851
         123000       0.351067            365         0.9988          122.5          0.855
         124000       0.353613            370         0.9988          123.5          0.852
         125000       0.355727            374         0.9988          124.5          0.847
         126000       0.359406            376         0.9988          125.4          0.845
         127000       0.362506            378         0.9988          126.4          0.853
         128000       0.364525            379         0.9987          127.4          0.852
         129000       0.367523            383         0.9987          128.4          0.848
         130000       0.370769            388         0.9987          129.4          0.847
         131000       0.373403            391         0.9987          130.3          0.842
         132000       0.375428            392         0.9987          131.3          0.840
         133000       0.378535            395         0.9986          132.3          0.839
         134000       0.381063            399         0.9986          133.3          0.835
         135000       0.385283            403         0.9986          134.3          0.833
         136000       0.388051            405         0.9986          135.2          0.836
         137000       0.391496            409         0.9986          136.2          0.834
         138000       0.394501            414         0.9986          137.2          0.827
         139000       0.397361            417         0.9986          138.1          0.808
         140000       0.399743            420         0.9986          139.1          0.818
         141000       0.403559            421         0.9986          140.2          0.820
         142000       0.405411            422         0.9986          141.2          0.822
         143000       0.408012            424         0.9986          142.2          0.826
         144000       0.411824            428         0.9986          143.2          0.829
         145000       0.413640            429         0.9986          144.2          0.830
         146000       0.416176            433         0.9986          145.2          0.831
         147000       0.419029            435         0.9986          146.2          0.829
         148000       0.421614            436         0.9986          147.2          0.830
         149000       0.424243            439         0.9986          148.2          0.822
         150000       0.426765            441         0.9986          149.2          0.823
         151000       0.429222            444         0.9986          150.1          0.829
         152000       0.432318            450         0.9986          151.1          0.833
         153000       0.435052            454         0.9986          152.1          0.825
         154000       0.439679            458         0.9986          153.1          0.820
         155000       0.442819            459         0.9986          154.1          0.828
         156000       0.445449            459         0.9985          155.1          0.836
         157000       0.447910            464         0.9985          156.1          0.834
         158000       0.451111            469         0.9985          157.1          0.840
         159000       0.455133            473         0.9985          158.2          0.841
         160000       0.458358            478         0.9985          159.2          0.853
         161000       0.461092            479         0.9985          160.2          0.860
         162000       0.463686            481         0.9985          161.2          0.858
         163000       0.467227            484         0.9985          162.2          0.866
         164000       0.470134            487         0.9985          163.2          0.876
         165000       0.473139            490         0.9985          164.2          0.875
         166000       0.477047            497         0.9984          165.2          0.880
         167000       0.480803            502         0.9984          166.2          0.876
         168000       0.483953            507         0.9984          167.2          0.888
         169000       0.487816            510         0.9984          168.3          0.876
         170000       0.491711            517         0.9984          169.3          0.872
         171000       0.496139            521         0.9984          170.3          0.884
         172000       0.499664            525         0.9984          171.3          0.884
         173000       0.503096            529         0.9984          172.2          0.927
         174000       0.507510            539         0.9983          173.3          0.919
         175000       0.511407            542         0.9983          174.3          1.036
         176000       0.514903            547         0.9983          175.3          1.042
         177000       0.518241            551         0.9983          176.3          0.955
         178000       0.521358            555         0.9983          177.3          1.040
         179000       0.525616            556         0.9983          178.4          1.037
         180000       0.528778            558         0.9983          179.5          0.957
         181000       0.531315            564         0.9982          180.5          1.039
         182000       0.534509            568         0.9982          181.6          0.956
         183000       0.537565            573         0.9982          182.6          0.914
         184000       0.540860            580         0.9982          183.6          0.888
         185000       0.543106            585         0.9982          184.7          0.872
         186000       0.545368            586         0.9982          185.7          0.867
         187000       0.548872            587         0.9982          186.7          0.890
         188000       0.552252            590         0.9982          187.8          0.897
         189000       0.555560            594         0.9982          188.8          0.886
         190000       0.558893            599         0.9982          189.9          0.877
         191000       0.562360            605         0.9982          190.9          0.862
         192000       0.566242            608         0.9981          191.9          0.868
         193000       0.568780            610         0.9981          192.9          0.867
         194000       0.571271            613         0.9981          193.9          0.859
         195000       0.574715            616         0.9981          195.0          0.873
         196000       0.577719            620         0.9981          196.0          0.886
         197000       0.581799            624         0.9981          196.9          0.879
         198000       0.584728            626         0.9981          197.9          0.878
         199000       0.587359            628         0.9981          199.0          0.882
         200000       0.590218            631         0.9981          200.0          0.878
         201000       0.593037            632         0.9981          201.0          0.885
         202000       0.596772            643         0.9981          202.1          0.870
         203000       0.599880            647         0.9980          203.1          0.880
         204000       0.602990            650         0.9980          204.1          0.893
         205000       0.605944            656         0.9980          205.1          0.984
         206000       0.609581            662         0.9980          206.2          0.906
         207000       0.612314            665         0.9980          207.2          0.979
         208000       0.614432            667         0.9980          208.3          0.868
         209000       0.616337            668         0.9980          209.3          0.862
         210000       0.619829            669         0.9980          210.4          0.870
         211000       0.623317            671         0.9980          211.4          0.862
         212000       0.626754            675         0.9980          212.4          0.848
         213000       0.629699            677         0.9979          213.4          0.836
         214000       0.634023            679         0.9979          214.4          0.828
         215000       0.637345            686         0.9979          215.4          0.828
         216000       0.640466            690         0.9979          216.5          0.827
         217000       0.644063            696         0.9979          217.5          0.830
         218000       0.647668            697         0.9979          218.5          0.827
         219000       0.651235            701         0.9979          219.6          0.825
         220000       0.655155            703         0.9979          220.6          0.832
         221000       0.658125            705         0.9979          221.6          0.835
         222000       0.662028            707         0.9979          222.7          0.839
         223000       0.664292            711         0.9979          223.7          0.844
         224000       0.668424            713         0.9978          224.8          0.860
         225000       0.671630            719         0.9978          225.8          0.849
         226000       0.674413            723         0.9978          226.9          0.847
         227000       0.677955            724         0.9978          227.9          0.855
         228000       0.680546            726         0.9978          228.9          0.862
         229000       0.683307            728         0.9978          230.0          0.863
         230000       0.688085            733         0.9978          231.1          0.857
         231000       0.690416            735         0.9978          232.1          0.864
         232000       0.692811            735         0.9978          233.1          0.860
         233000       0.695326            740         0.9978          234.2          0.861
         234000       0.698804            748         0.9978          235.2          0.871
         235000       0.701552            751         0.9978          236.3          0.890
         236000       0.704168            756         0.9978          237.3          0.895
         237000       0.706906            761         0.9978          238.4          0.905
         238000       0.709531            762         0.9978          239.5          0.911
         239000       0.712727            764         0.9978          240.5          0.913
         240000       0.716135            768         0.9978          241.6          0.905
         241000       0.719380            771         0.9978          242.5          0.914
         242000       0.722392            773         0.9978          243.5          0.899
         243000       0.726877            777         0.9978          244.5          0.933
         244000       0.729321            780         0.9978          245.6          0.977
         245000       0.732291            782         0.9978          246.7          0.956
         246000       0.735986            786         0.9977          247.7          0.927
         247000       0.738091            789         0.9978          248.8          0.919
         248000       0.741067            796         0.9978          249.8          0.890
         249000       0.745689            803         0.9977          250.8          0.898
         250000       0.749325            805         0.9977          251.9          0.889
         251000       0.752797            811         0.9977          253.0          0.989
         252000       0.756308            815         0.9977          254.0          0.946
         253000       0.759427            823         0.9977          255.0          0.945
         254000       0.762754            828         0.9977          256.1          0.930
         255000       0.766030            831         0.9977          257.1          0.925
         256000       0.768428            831         0.9977          258.2          0.915
         257000       0.771026            835         0.9977          259.2          0.995
         258000       0.774627            839         0.9976          260.2          1.042
         259000       0.777678            842         0.9976          261.3          0.920
         260000       0.781590            844         0.9976          262.3          0.966
         261000       0.785438            847         0.9976          263.4          0.978
         262000       0.787608            850         0.9976          264.4          1.006
         263000       0.791153            852         0.9976          265.5          0.965
         264000       0.794266            855         0.9976          266.6          1.008
         265000       0.797783            856         0.9976          267.6          1.050
         266000       0.801201            861         0.9976          268.7          1.059
         267000       0.805199            866         0.9976          269.8          0.955
         268000       0.808747            869         0.9976          270.9          0.921
         269000       0.811716            872         0.9976          271.8          0.926
         270000       0.814209            872         0.9976          272.9          0.923
         271000       0.817337            876         0.9976          273.9          0.924
         272000       0.819614            880         0.9976          275.0          0.934
         273000       0.823717            885         0.9976          276.0          0.935
         274000       0.826681            887         0.9976          277.1          0.937
         275000       0.829646            890         0.9976          278.2          0.922
         276000       0.833240            892         0.9976          279.3          0.919
         277000       0.836469            896         0.9975          280.4          0.951
         278000       0.839864            903         0.9975          281.5          0.946
         279000       0.843176            909         0.9975          282.5          1.059
         280000       0.847458            914         0.9975          283.6          0.960
         281000       0.850905            916         0.9975          284.6          0.976
         282000       0.853430            919         0.9975          285.7          0.976
         283000       0.856970            922         0.9975          286.8          0.964
         284000       0.859920            924         0.9975          287.9          1.053
         285000       0.863412            936         0.9975          288.9          1.003
         286000       0.866893            941         0.9975          289.9          0.944
         287000       0.870310            946         0.9975          290.9          0.922
         288000       0.873961            947         0.9975          292.0          0.922
         289000       0.877838            950         0.9975          293.1          0.925
         290000       0.881726            951         0.9975          294.2          0.922
         291000       0.884705            956         0.9975          295.2          0.923
         292000       0.887666            956         0.9975          296.2          0.928
         293000       0.890359            959         0.9974          297.4          0.924
         294000       0.893450            965         0.9974          298.4          0.915
         295000       0.897093            968         0.9974          299.5          0.914
         296000       0.900625            971         0.9974          300.5          0.910
         297000       0.903399            972         0.9974          301.5          0.934
         298000       0.907195            975         0.9974          302.6          0.909
         299000       0.909820            977         0.9974          303.6          0.907
         300000       0.912956            983         0.9974          304.6          0.910
         301000       0.916347            983         0.9974          305.6          0.910
         302000       0.919760            988         0.9974          306.7          0.975
         303000       0.922923            991         0.9973          307.7          0.974
         304000       0.926190            995         0.9973          308.7          0.915
         305000       0.929948           1002         0.9973          309.7          0.908
         306000       0.932350           1003         0.9973          310.7          0.909
         307000       0.935816           1009         0.9973          311.8          0.957
         308000       0.938935           1012         0.9973          312.8          0.924
         309000       0.941869           1014         0.9973          313.8          0.967
         310000       0.944837           1015         0.9973          314.8          0.921
         311000       0.948139           1020         0.9973          315.9          0.903
         312000       0.951309           1021         0.9973          316.9          0.904
         313000       0.955504           1025         0.9972          317.9          0.910
         314000       0.958941           1034         0.9972          318.9          0.946
         315000       0.962375           1035         0.9972          319.9          0.959
         316000       0.966064           1041         0.9972          321.0          0.950
         317000       0.968692           1045         0.9972          322.0          0.944
         318000       0.971843           1050         0.9972          323.0          0.955
         319000       0.975817           1051         0.9972          324.2          1.067
         320000       0.979611           1053         0.9972          325.2          1.028
         321000       0.983409           1059         0.9972          326.3          1.004
         322000       0.987596           1061         0.9972          327.3          1.018
         323000       0.991035           1065         0.9971          328.4          1.070
         324000       0.993802           1068         0.9972          329.5          1.067
         325000       0.997267           1072         0.9971          330.5          1.069
         326000       0.999815           1078         0.9971          331.5          0.944
         327000       1.003338           1081         0.9971          332.6          0.922
         328000       1.005721           1084         0.9971          333.6          0.958
         329000       1.009377           1088         0.9971          334.7          0.983
         330000       1.012401           1090         0.9971          335.7          1.002
         331000       1.015473           1093         0.9971          336.8          1.062
         332000       1.019723           1096         0.9971          337.8          0.985
         333000       1.022705           1100         0.9971          339.1          1.010
         334000       1.026398           1102         0.9971          340.2          0.980
         335000       1.029434           1105         0.9971          341.3          0.947
         336000       1.032565           1107         0.9971          342.4          0.944
         337000       1.035887           1110         0.9971          343.4          0.919
         338000       1.040035           1113         0.9971          344.5          0.928
         339000       1.043851           1119         0.9971          345.6          0.934
         340000       1.046803           1125         0.9971          346.7          0.957
         341000       1.050104           1127         0.9971          347.7          0.977
         342000       1.053461           1129         0.9971          348.8          0.998
         343000       1.056340           1134         0.9971          349.8          0.985
         344000       1.059079           1136         0.9971          350.9          0.995
         345000       1.063063           1141         0.9971          352.0          1.009
         346000       1.066290           1145         0.9971          353.1          1.023
         347000       1.069632           1151         0.9971          354.2          0.970
         348000       1.073607           1155         0.9971          355.4          0.956
         349000       1.076503           1156         0.9971          356.4          0.985
         350000       1.079399           1160         0.9971          357.6          1.013
         351000       1.082205           1162         0.9971          358.6          0.961
         352000       1.085648           1163         0.9971          359.7          1.007
         353000       1.088683           1170         0.9971          360.7          0.935
         354000       1.091881           1173         0.9971          361.7          0.880
         355000       1.095086           1177         0.9970          362.8          0.877
         356000       1.098754           1179         0.9970          363.9          0.878
         357000       1.101864           1183         0.9970          364.9          0.878
         358000       1.104577           1188         0.9970          365.9          0.872
         359000       1.107614           1192         0.9970          366.9          0.868
         360000       1.111258           1192         0.9970          367.9          0.872
         361000       1.114840           1195         0.9970          368.9          0.878
         362000       1.118285           1200         0.9970          370.0          0.874
         363000       1.121178           1206         0.9970          371.0          0.879
         364000       1.124565           1210         0.9970          372.1          0.888
         365000       1.127693           1211         0.9970          373.1          0.893
         366000       1.131019           1213         0.9970          374.2          0.899
         367000       1.134114           1214         0.9970          375.2          0.960
         368000       1.137431           1217         0.9970          376.3          0.970
         369000       1.141021           1219         0.9970          377.3          1.005
         370000       1.144729           1225         0.9970          378.4          0.982
         371000       1.147942           1228         0.9970          379.4          0.935
         372000       1.151321           1230         0.9970          380.5          0.906
         373000       1.154497           1232         0.9970          381.5          0.918
         374000       1.157697           1238         0.9970          382.5          0.878
         375000       1.160415           1242         0.9970          383.6          0.882
         376000       1.162446           1247         0.9970          384.6          0.896
         377000       1.164799           1251         0.9970          385.6          0.956
         378000       1.168166           1256         0.9970          386.6          0.937
         379000       1.171412           1259         0.9970          387.6          1.034
         380000       1.174829           1265         0.9970          388.6          0.910
         381000       1.178091           1269         0.9970          389.6          0.865
         382000       1.182115           1272         0.9970          390.7          0.858
         383000       1.185729           1276         0.9970          391.7          1.002
         384000       1.189048           1279         0.9970          392.7          0.982
         385000       1.192550           1284         0.9970          393.7          0.888
         386000       1.196239           1288         0.9969          394.8          0.915
         387000       1.198600           1291         0.9969          395.9          0.909
         388000       1.201538           1294         0.9969          396.9          1.003
         389000       1.204494           1299         0.9969          397.9          0.962
         390000       1.207155           1303         0.9969          399.0          0.993
         391000       1.210685           1306         0.9969          400.0          0.931
         392000       1.213282           1313         0.9969          401.1          0.859
         393000       1.216907           1315         0.9969          402.1          0.860
         394000       1.220219           1322         0.9969          403.2          0.860
         395000       1.222893           1325         0.9969          404.2          0.861
         396000       1.225704           1328         0.9969          405.4          0.850
         397000       1.228618           1331         0.9969          406.4          0.850
         398000       1.232307           1335         0.9969          407.5          0.852
         399000       1.234239           1337         0.9969          408.5          0.854
         400000       1.237556           1340         0.9969          409.5          0.856
         401000       1.240175           1344         0.9969          410.5          0.896
         402000       1.242994           1350         0.9969          411.5          0.854
         403000       1.246114           1352         0.9969          412.5          0.855
         404000       1.249986           1357         0.9969          413.6          0.855
         405000       1.253251           1360         0.9969          414.6          0.861
         406000       1.257022           1365         0.9969          415.7          0.855
         407000       1.259955           1366         0.9968          416.7          0.851
         408000       1.262594           1367         0.9968          417.8          0.853
         409000       1.265551           1372         0.9968          418.8          0.870
         410000       1.268074           1376         0.9968          419.8          0.861
         411000       1.271686           1378         0.9968          420.8          0.862
         412000       1.275104           1379         0.9968          421.9          0.998
         413000       1.277899           1381         0.9968          422.9          0.970
         414000       1.280789           1384         0.9968          423.9          1.037
         415000       1.282446           1387         0.9968          425.0          1.021
         416000       1.285583           1391         0.9968          426.0          1.040
         417000       1.287624           1392         0.9968          427.0          0.986
         418000       1.291625           1395         0.9968          428.0          1.055
         419000       1.295163           1398         0.9968          429.0          0.978
         420000       1.298199           1401         0.9968          430.1          1.071
         421000       1.302134           1403         0.9968          431.3          0.987
         422000       1.305355           1408         0.9968          432.3          1.070
         423000       1.308573           1411         0.9968          433.4          1.057
         424000       1.312768           1414         0.9968          434.4          0.903
         425000       1.316580           1416         0.9968          435.5          0.952
         426000       1.319586           1418         0.9968          436.5          0.972
         427000       1.322433           1419         0.9968          437.6          1.057
         428000       1.325941           1421         0.9968          438.6          1.066
         429000       1.329180           1426         0.9968          439.6          1.017
         430000       1.331184           1427         0.9968          440.7          0.960
         431000       1.333764           1430         0.9968          441.7          0.921
         432000       1.337055           1437         0.9968          442.7          0.973
         433000       1.339991           1443         0.9968          443.7          1.066
         434000       1.342545           1445         0.9968          444.8          1.054
         435000       1.345862           1452         0.9968          445.8          0.925
         436000       1.349036           1454         0.9968          447.0          0.911
         437000       1.351790           1456         0.9968          448.0          0.907
         438000       1.354088           1462         0.9968          449.1          0.906
         439000       1.357736           1467         0.9968          450.2          0.932
         440000       1.361676           1472         0.9968          451.2          0.902
         441000       1.364383           1473         0.9968          452.2          0.896
         442000       1.367789           1478         0.9967          453.2          0.889
         443000       1.370561           1484         0.9967          454.2          0.937
         444000       1.374413           1488         0.9967          455.2          0.951
         445000       1.377288           1490         0.9967          456.2          0.949
         446000       1.379941           1492         0.9967          457.4          0.970
         447000       1.383688           1496         0.9967          458.4          0.937
         448000       1.387650           1502         0.9967          459.5          0.928
         449000       1.391436           1505         0.9967          460.6          0.966
         450000       1.394472           1505         0.9967          461.6          1.010
         451000       1.397216           1508         0.9967          462.7          0.937
         452000       1.400427           1513         0.9967          463.8          0.953
         453000       1.403098           1518         0.9967          464.9          1.022
         454000       1.406344           1523         0.9967          466.0          1.018
         455000       1.409912           1529         0.9967          467.0          0.960
         456000       1.413555           1533         0.9967          468.0          0.955
         457000       1.417740           1540         0.9967          469.1          1.017
         458000       1.421710           1541         0.9967          470.1          0.973
         459000       1.425228           1545         0.9967          471.1          0.936
         460000       1.428791           1551         0.9967          472.0          0.977
         461000       1.431947           1553         0.9967          473.1          0.940
         462000       1.436460           1556         0.9967          474.1          0.905
         463000       1.440263           1560         0.9967          475.1          1.011
         464000       1.444140           1565         0.9967          476.2          0.963
         465000       1.446613           1567         0.9967          477.2          1.018
         466000       1.449275           1568         0.9967          478.2          1.030
         467000       1.452557           1569         0.9967          479.2          0.965
         468000       1.456482           1574         0.9967          480.2          1.120
         469000       1.460273           1579         0.9967          481.3          0.930
         470000       1.463935           1584         0.9967          482.3          0.903
         471000       1.466268           1588         0.9967          483.3          0.901
         472000       1.470440           1591         0.9967          484.4          1.041
         473000       1.473185           1593         0.9966          485.5          1.122
         474000       1.475741           1595         0.9966          486.6          1.028
         475000       1.478771           1600         0.9966          487.7          1.052
         476000       1.481379           1603         0.9966          488.8          0.909
         477000       1.484838           1604         0.9966          489.8          0.885
         478000       1.487922           1608         0.9966          490.9          0.895
         479000       1.492143           1613         0.9966          491.9          0.923
         480000       1.495325           1615         0.9966          493.0          0.902
         481000       1.499157           1619         0.9966          494.0          1.005
         482000       1.501076           1619         0.9966          495.0          0.940
         483000       1.504271           1623         0.9966          496.0          1.021
         484000       1.506365           1624         0.9966          497.0          1.029
         485000       1.509166           1629         0.9966          498.1          1.029
         486000       1.511289           1633         0.9966          499.1          1.025
         487000       1.514146           1638         0.9966          500.2          0.970
         488000       1.518275           1638         0.9966          501.3          0.904
         489000       1.522661           1641         0.9966          502.4          0.885
         490000       1.524878           1645         0.9966          503.4          0.893
         491000       1.527918           1649         0.9966          504.5          0.945
         492000       1.531319           1652         0.9966          505.5          0.995
         493000       1.534973           1657         0.9966          506.6          0.956
         494000       1.538065           1660         0.9966          507.8          1.009
         495000       1.540691           1662         0.9966          509.0          0.996
         496000       1.544467           1665         0.9965          510.1          1.061
         497000       1.548060           1667         0.9965          511.2          1.193
         498000       1.551388           1669         0.9965          512.4          1.164
         499000       1.554886           1672         0.9965          513.5          1.220
         500000       1.557823           1673         0.9965          514.8          1.262
         501000       1.561399           1677         0.9965          516.0          1.227
         502000       1.564156           1679         0.9965          517.4          1.275
         503000       1.567118           1681         0.9965          518.5          1.181
         504000       1.570009           1685         0.9965          519.9          1.257
         505000       1.573441           1687         0.9964          521.4          1.297
         506000       1.576451           1691         0.9964          522.6          1.257
         507000       1.579165           1697         0.9965          523.8          1.254
         508000       1.582568           1702         0.9964          525.0          1.246
         509000       1.586809           1707         0.9964          526.1          1.192
         510000       1.589940           1712         0.9964          527.2          1.205
         511000       1.592956           1715         0.9964          528.6          1.252
         512000       1.596370           1717         0.9964          529.9          1.260
         513000       1.599652           1718         0.9964          531.0          1.131
         514000       1.603577           1723         0.9964          532.2          1.190
         515000       1.606253           1725         0.9964          533.2          1.130
         516000       1.609179           1726         0.9964          534.3          1.062
         517000       1.612788           1731         0.9964          535.6          1.050
         518000       1.615582           1732         0.9963          536.8          1.073
         519000       1.618764           1734         0.9963          537.9          1.144
         520000       1.621305           1738         0.9963          538.9          1.283
         521000       1.623918           1741         0.9963          540.2          1.248
         522000       1.627062           1743         0.9963          541.2          1.320
         523000       1.630249           1748         0.9963          542.3          1.330
         524000       1.633903           1749         0.9963          543.5          1.328
         525000       1.638148           1755         0.9963          544.6          1.311
         526000       1.642300           1758         0.9963          545.9          1.317
         527000       1.645810           1761         0.9963          547.2          1.312
         528000       1.648421           1767         0.9963          548.4          1.251
         529000       1.652150           1769         0.9963          549.9          1.311
