KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         251000       0.767490            790         0.9975          247.5          0.984
         252000       0.770541            793         0.9975          248.5          0.974
         253000       0.773597            794         0.9975          249.7          1.009
         254000       0.777075            800         0.9975          250.7          1.125
         255000       0.780247            806         0.9974          251.6          1.118
         256000       0.784592            811         0.9974          252.8          1.143
         257000       0.787656            812         0.9974          253.9          1.124
         258000       0.790988            816         0.9974          255.0          1.069
         259000       0.794349            818         0.9974          256.1          1.102
         260000       0.797226            821         0.9974          257.2          1.065
         261000       0.801347            826         0.9974          258.3          1.114
         262000       0.805028            828         0.9974          259.3          1.029
         263000       0.807599            830         0.9974          260.4          1.136
         264000       0.809536            832         0.9974          261.5          1.125
         265000       0.812733            836         0.9974          262.5          1.134
         266000       0.815934            838         0.9974          263.6          1.164
         267000       0.820007            842         0.9974          264.8          1.181
         268000       0.822941            843         0.9973          266.0          1.189
         269000       0.826503            846         0.9973          267.0          1.135
         270000       0.829853            848         0.9973          267.9          1.165
         271000       0.833390            849         0.9973          269.0          1.196
         272000       0.836538            854         0.9973          270.1          1.112
         273000       0.840109            860         0.9973          271.2          1.192
         274000       0.843901            867         0.9973          272.2          1.113
         275000       0.847002            872         0.9973          273.3          1.156
         276000       0.850838            875         0.9973          274.4          1.103
         277000       0.854025            883         0.9972          275.4          1.175
         278000       0.858554            888         0.9972          276.4          1.157
         279000       0.862458            890         0.9972          277.6          1.104
         280000       0.865888            891         0.9972          278.7          1.122
         281000       0.868314            893         0.9972          279.7          1.191
         282000       0.871489            895         0.9972          280.6          1.190
         283000       0.875265            898         0.9972          281.7          1.190
         284000       0.878476            902         0.9972          283.0          1.121
         285000       0.882257            904         0.9972          284.0          1.129
         286000       0.885183            907         0.9972          285.2          1.082
         287000       0.888869            911         0.9971          286.4          1.213
         288000       0.891673            915         0.9971          287.4          1.199
         289000       0.895320            916         0.9971          288.3          1.173
         290000       0.898005            918         0.9971          289.4          1.131
         291000       0.901829            922         0.9971          290.6          1.109
         292000       0.905381            928         0.9971          291.8          1.086
         293000       0.908730            930         0.9971          292.9          1.160
         294000       0.910933            933         0.9971          293.9          1.116
         295000       0.914914            934         0.9971          295.0          1.166
         296000       0.917991            938         0.9970          296.1          1.165
         297000       0.921451            940         0.9970          297.4          1.188
         298000       0.924967            945         0.9970          298.4          1.037
         299000       0.928593            945         0.9970          299.4          1.046
         300000       0.932004            948         0.9970          300.4          0.987
         301000       0.934952            954         0.9970          301.4          0.979
         302000       0.939342            962         0.9970          302.5          1.002
         303000       0.942653            968         0.9970          303.5          1.001
         304000       0.945501            972         0.9970          304.5          1.069
         305000       0.948798            977         0.9970          305.8          0.973
         306000       0.952470            981         0.9970          306.8          0.919
         307000       0.956488            986         0.9970          307.8          0.902
         308000       0.958950            989         0.9970          308.8          0.910
         309000       0.962921            993         0.9970          309.8          1.007
         310000       0.965958            995         0.9970          310.8          1.077
         311000       0.969708           1001         0.9970          311.9          1.063
         312000       0.972335           1003         0.9970          312.9          1.005
         313000       0.975821           1009         0.9969          314.0          1.006
         314000       0.979425           1014         0.9969          315.0          1.042
         315000       0.981643           1018         0.9969          316.0          0.998
         316000       0.984555           1020         0.9969          317.1          1.000
         317000       0.988258           1022         0.9969          318.2          1.045
         318000       0.990709           1022         0.9969          319.2          1.070
         319000       0.993421           1023         0.9969          320.4          1.063
         320000       0.997044           1026         0.9969          321.5          1.078
         321000       0.999855           1029         0.9969          322.6          1.024
         322000       1.003225           1034         0.9969          323.8          1.122
         323000       1.006896           1039         0.9969          324.8          1.044
         324000       1.009812           1039         0.9969          325.9          1.147
         325000       1.012471           1041         0.9969          327.0          1.167
         326000       1.016451           1044         0.9969          328.2          1.181
         327000       1.019251           1046         0.9969          329.5          1.153
         328000       1.021069           1049         0.9969          330.5          1.151
         329000       1.024056           1052         0.9969          331.6          1.102
         330000       1.028162           1052         0.9969          332.8          1.146
         331000       1.031210           1055         0.9969          333.9          1.167
         332000       1.034483           1059         0.9969          335.0          1.100
         333000       1.037442           1065         0.9968          336.3          1.123
         334000       1.040176           1068         0.9968          337.4          1.119
         335000       1.043821           1071         0.9968          338.6          1.123
         336000       1.047386           1075         0.9968          339.7          1.163
         337000       1.051001           1078         0.9968          340.9          1.173
         338000       1.053887           1082         0.9968          342.1          1.123
         339000       1.056919           1083         0.9968          343.3          1.131
         340000       1.059330           1086         0.9968          344.3          1.154
         341000       1.062288           1088         0.9968          345.4          1.205
         342000       1.065337           1089         0.9968          346.3          1.115
         343000       1.068434           1092         0.9968          347.4          1.086
         344000       1.072091           1094         0.9968          348.5          1.212
         345000       1.075085           1096         0.9968          349.6          1.212
         346000       1.078312           1097         0.9968          350.8          1.139
         347000       1.081616           1101         0.9968          351.9          1.179
         348000       1.084626           1101         0.9968          353.1          1.155
         349000       1.088111           1102         0.9968          354.3          1.154
         350000       1.091722           1105         0.9968          355.4          1.162
         351000       1.095889           1107         0.9968          356.6          1.111
         352000       1.099544           1112         0.9967          357.8          1.145
         353000       1.103767           1118         0.9967          358.9          1.152
         354000       1.107289           1118         0.9967          360.1          1.206
         355000       1.110251           1122         0.9967          361.4          1.128
         356000       1.113850           1125         0.9967          362.4          1.171
         357000       1.118131           1129         0.9967          363.5          1.121
         358000       1.121943           1132         0.9967          364.7          1.081
         359000       1.125033           1135         0.9967          365.8          1.175
         360000       1.128874           1136         0.9967          367.2          1.210
         361000       1.132091           1142         0.9966          368.5          1.168
         362000       1.134995           1144         0.9966          369.6          1.159
         363000       1.138457           1148         0.9966          370.8          1.129
         364000       1.142157           1151         0.9966          371.7          1.124
         365000       1.146223           1154         0.9966          372.9          1.102
         366000       1.149888           1160         0.9966          373.9          1.126
         367000       1.152434           1161         0.9966          374.9          1.174
         368000       1.155598           1170         0.9966          375.9          1.134
         369000       1.159146           1174         0.9966          377.0          1.165
         370000       1.162670           1178         0.9966          378.0          1.160
         371000       1.165735           1182         0.9965          379.1          1.125
         372000       1.169556           1185         0.9965          380.3          1.125
         373000       1.173029           1187         0.9965          381.4          1.168
         374000       1.175860           1190         0.9965          382.7          1.129
         375000       1.178992           1193         0.9965          383.9          1.039
         376000       1.182175           1195         0.9965          385.0          1.116
         377000       1.185318           1195         0.9965          386.1          1.096
         378000       1.188479           1197         0.9965          387.1          1.114
         379000       1.192095           1199         0.9965          388.1          1.125
         380000       1.195654           1201         0.9965          389.2          1.090
         381000       1.198399           1205         0.9965          390.3          1.115
         382000       1.201644           1212         0.9965          391.3          1.121
         383000       1.205439           1216         0.9965          392.4          1.101
         384000       1.208967           1222         0.9965          393.4          1.177
         385000       1.212038           1224         0.9965          394.5          1.148
         386000       1.215822           1228         0.9965          395.6          1.156
         387000       1.218937           1228         0.9965          396.7          1.182
         388000       1.221639           1230         0.9965          397.8          1.181
         389000       1.224446           1231         0.9965          398.7          1.168
         390000       1.227549           1233         0.9965          399.8          1.086
         391000       1.231049           1236         0.9965          400.9          1.081
         392000       1.234939           1241         0.9964          402.0          1.133
         393000       1.237563           1241         0.9964          403.2          1.192
