KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 800
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         118000       0.006008              8         0.9999          238.7          0.094
         119000       0.006043              8         0.9999          240.8          0.096
         120000       0.006077              9         0.9999          242.8          0.126
         121000       0.006109              9         0.9999          244.8          0.126
         122000       0.006158              9         0.9999          246.7          0.094
         123000       0.006177              9         0.9999          248.8          0.095
         124000       0.006190              9         0.9999          250.8          0.095
         125000       0.006208              9         0.9999          252.8          0.096
         126000       0.006241              9         0.9999          254.8          0.095
         127000       0.006305              9         0.9999          256.8          0.150
         128000       0.006394              9         0.9999          258.7          0.151
         129000       0.006473              9         0.9999          260.6          0.096
         130000       0.006491              9         0.9999          262.7          0.096
         131000       0.006575              9         0.9999          264.6          0.126
         132000       0.006601              9         0.9999          266.6          0.125
         133000       0.006643              9         0.9999          268.6          0.125
         134000       0.006674              9         0.9999          270.6          0.151
         135000       0.006687              9         0.9999          272.6          0.187
         136000       0.006720              9         0.9999          274.6          0.199
         137000       0.006788              9         0.9999          276.6          0.186
         138000       0.006807              9         0.9999          278.6          0.130
         139000       0.006823              9         0.9999          280.6          0.150
         140000       0.006836              9         0.9999          282.7          0.174
         141000       0.006849              9         0.9999          284.7          0.151
         142000       0.006860              9         0.9999          286.7          0.171
         143000       0.006879              9         0.9999          288.7          0.186
         144000       0.006899              9         0.9999          290.8          0.186
