      11       38         2        1.16316E-02
      11       39         2        1.00205E-02
      11       40         2        8.52485E-03
      11       41         2        7.16085E-03
      11       42         2        5.94309E-03
      11       43         2        4.88404E-03
      11       44         2        3.99341E-03
      11       45         2        3.27809E-03
      11       46         2        2.42476E-03
      12       31         1        5.01282E-03
      12       32         2        2.23408E-02
      12       33         2        2.04857E-02
      12       34         2        1.86349E-02
      12       35         2        1.68076E-02
      12       36         2        1.50224E-02
      12       37         2        1.32970E-02
      12       38         2        1.16483E-02
      12       39         2        1.00927E-02
      12       40         2        8.64604E-03
      12       41         2        7.32381E-03
      12       42         2        6.14116E-03
      12       43         2        5.11185E-03
      12       44         2        4.24714E-03
      12       45         2        3.55476E-03
      12       46         2        2.68237E-03
      13       31         1        4.96579E-03
      13       32         2        2.20282E-02
      13       33         2        2.02220E-02
      13       34         2        1.84261E-02
      13       35         2        1.66578E-02
      13       36         2        1.49336E-02
      13       37         2        1.32691E-02
      13       38         2        1.16785E-02
      13       39         2        1.01756E-02
      13       40         2        8.77423E-03
      13       41         2        7.48848E-03
      13       42         2        6.33351E-03
      13       43         2        5.32473E-03
      13       44         2        4.47623E-03
      13       45         2        3.79868E-03
      13       46         2        2.90758E-03
      14       31         1        4.92224E-03
      14       32         2        2.17473E-02
      14       33         2        1.99860E-02
      14       34         2        1.82409E-02
      14       35         2        1.65279E-02
      14       36         2        1.48619E-02
      14       37         2        1.32561E-02
      14       38         2        1.17223E-02
      14       39         2        1.02711E-02
      14       40         2        8.91302E-03
      14       41         2        7.65957E-03
      14       42         2        6.52461E-03
      14       43         2        5.52488E-03
      14       44         2        4.67878E-03
      14       45         2        4.00315E-03
      14       46         2        3.09146E-03
      15       31         1        4.88242E-03
      15       32         2        2.14951E-02
      15       33         2        1.97743E-02
      15       34         2        1.80755E-02
      15       35         2        1.64140E-02
      15       36         2        1.48032E-02
      15       37         2        1.32546E-02
      15       38         2        1.17774E-02
      15       39         2        1.03789E-02
      15       40         2        9.06504E-03
      15       41         2        7.84261E-03
      15       42         2        6.72156E-03
      15       43         2        5.71809E-03
      15       44         2        4.85563E-03
      15       45         2        4.16197E-03
      15       46         2        3.22368E-03
      16       31         1        4.84662E-03
      16       32         2        2.12685E-02
      16       33         2        1.95831E-02
      16       34         2        1.79257E-02
      16       35         2        1.63110E-02
      16       36         2        1.47517E-02
      16       37         2        1.32583E-02
      16       38         2        1.18381E-02
      16       39         2        1.04951E-02
      16       40         2        9.23023E-03
      16       41         2        8.04280E-03
      16       42         2        6.93450E-03
      16       43         2        5.91575E-03
      16       44         2        5.01287E-03
      16       45         2        4.27016E-03
      16       46         2        3.29111E-03
      17       31         1        4.81516E-03
      17       32         2        2.10651E-02
      17       33         2        1.94094E-02
      17       34         2        1.77872E-02
      17       35         2        1.62133E-02
      17       36         2        1.47004E-02
      17       37         2        1.32586E-02
      17       38         2        1.18946E-02
      17       39         2        1.06105E-02
      17       40         2        9.40270E-03
      17       41         2        8.26178E-03
      17       42         2        7.17534E-03
      17       43         2        6.13738E-03
      17       44         2        5.16669E-03
      17       45         2        4.32649E-03
      17       46         2        3.27561E-03
      18       31         1        4.78847E-03
      18       32         2        2.08835E-02
      18       33         2        1.92510E-02
      18       34         2        1.76568E-02
      18       35         2        1.61160E-02
      18       36         2        1.46418E-02
      18       37         2        1.32450E-02
      18       38         2        1.19331E-02
      18       39         2        1.07085E-02
      18       40         2        9.56632E-03
      18       41         2        8.49060E-03
      18       42         2        7.45165E-03
      18       43         2        6.41124E-03
      18       44         2        5.35239E-03
      18       45         2        4.34115E-03
      18       46         2        3.15068E-03
      19       31         1        4.76716E-03
      19       32         2        2.07238E-02
      19       33         2        1.91075E-02
      19       34         2        1.75332E-02
      19       35         2        1.60163E-02
      19       36         2        1.45706E-02
      19       37         2        1.32083E-02
      19       38         2        1.19387E-02
      19       39         2        1.07671E-02
      19       40         2        9.69189E-03
      19       41         2        8.69913E-03
      19       42         2        7.74994E-03
      19       43         2        6.76466E-03
      19       44         2        5.63737E-03
      19       45         2        4.35782E-03
      19       46         2        2.87840E-03
      20       31         1        4.75202E-03
      20       32         2        2.05878E-02
      20       33         2        1.89808E-02
      20       34         2        1.74181E-02
      20       35         2        1.59151E-02
      20       36         2        1.44864E-02
      20       37         2        1.31448E-02
      20       38         2        1.19018E-02
      20       39         2        1.07660E-02
      20       40         2        9.74298E-03
      20       41         2        8.83067E-03
      20       42         2        8.00585E-03
      20       43         2        7.17994E-03
      20       44         2        6.12073E-03
      20       45         2        4.51605E-03
      20       46         2        2.41946E-03
      21       31         1        4.74398E-03
      21       32         2        2.04789E-02
      21       33         2        1.88750E-02
      21       34         2        1.73163E-02
      21       35         2        1.58181E-02
      21       36         2        1.43950E-02
      21       37         2        1.30602E-02
      21       38         2        1.18254E-02
      21       39         2        1.07015E-02
      21       40         2        9.69838E-03
      21       41         2        8.82674E-03
      21       42         2        8.09698E-03
      21       43         2        7.49486E-03
      21       44         2        6.79927E-03
      21       45         2        5.23664E-03
      21       46         2        1.80414E-03
      22       31         1        4.74408E-03
      22       32         2        2.04017E-02
      22       33         2        1.87960E-02
      22       34         2        1.72353E-02
      22       35         2        1.57349E-02
      22       36         2        1.43090E-02
      22       37         2        1.29704E-02
      22       38         2        1.17304E-02
      22       39         2        1.05987E-02
      22       40         2        9.58436E-03
      22       41         2        8.69766E-03
      22       42         2        7.95815E-03
      22       43         2        7.42498E-03
      22       44         2        7.21609E-03
      22       45         2        6.59140E-03
      22       46         2        1.64027E-03
      23       31         1        4.75327E-03
      23       32         2        2.03613E-02
      23       33         2        1.87503E-02
      23       34         2        1.71838E-02
      23       35         2        1.56770E-02
      23       36         2        1.42440E-02
      23       37         2        1.28977E-02
      23       38         2        1.16489E-02
      23       39         2        1.05070E-02
      23       40         2        9.47939E-03
      23       41         2        8.57273E-03
      23       42         2        7.79584E-03
      23       43         2        7.17843E-03
      23       44         2        7.00325E-03
      23       45         2        9.19623E-03
      24       31         1        4.77226E-03
      24       32         2        2.03623E-02
      24       33         2        1.87438E-02
      24       34         2        1.71693E-02
      24       35         2        1.56543E-02
      24       36         2        1.42136E-02
      24       37         2        1.28607E-02
      24       38         2        1.16081E-02
      24       39         2        1.04683E-02
      24       40         2        9.45491E-03
      24       41         2        8.58995E-03
      24       42         2        7.92379E-03
      24       43         2        7.61316E-03
      24       44         2        8.29245E-03
      24       45         2        8.31282E-03
      25       31         1        4.80142E-03
      25       32         2        2.04078E-02
      25       33         2        1.87804E-02
      25       34         2        1.71966E-02
      25       35         2        1.56728E-02
      25       36         2        1.42244E-02
      25       37         2        1.28670E-02
      25       38         2        1.16157E-02
      25       39         2        1.04874E-02
      25       40         2        9.50351E-03
      25       41         2        8.69832E-03
      25       42         2        8.13550E-03
      25       43         2        7.93653E-03
      25       44         2        8.10702E-03
      25       45         2        7.27368E-03
      26       31         1        4.84068E-03
      26       32         2        2.04995E-02
      26       33         2        1.88617E-02
      26       34         2        1.72671E-02
      26       35         2        1.57328E-02
      26       36         2        1.42756E-02
      26       37         2        1.29123E-02
      26       38         2        1.16604E-02
      26       39         2        1.05390E-02
      26       40         2        9.57143E-03
      26       41         2        8.78801E-03
      26       42         2        8.22625E-03
      26       43         2        7.90141E-03
      26       44         2        7.74282E-03
      26       45         2        6.64013E-03
      27       31         1        4.88955E-03
      27       32         2        2.06370E-02
      27       33         2        1.89868E-02
      27       34         2        1.73789E-02
      27       35         2        1.58310E-02
      27       36         2        1.43606E-02
      27       37         2        1.29853E-02
      27       38         2        1.17230E-02
      27       39         2        1.05921E-02
      27       40         2        9.61186E-03
      27       41         2        8.80058E-03
      27       42         2        8.16795E-03
      27       43         2        7.69891E-03
      27       44         2        7.33873E-03
      27       45         2        6.15354E-03
      28       31         1        4.94719E-03
      28       32         2        2.08186E-02
      28       33         2        1.91530E-02
      28       34         2        1.75279E-02
      28       35         2        1.59613E-02
      28       36         2        1.44707E-02
      28       37         2        1.30736E-02
      28       38         2        1.17868E-02
      28       39         2        1.06260E-02
      28       40         2        9.60490E-03
      28       41         2        8.73227E-03
      28       42         2        8.00716E-03
      28       43         2        7.41420E-03
      28       44         2        6.92481E-03
      28       45         2        5.71983E-03
      29       31         1        5.01250E-03
      29       32         2        2.10413E-02
      29       33         2        1.93565E-02
      29       34         2        1.77093E-02
      29       35         2        1.61174E-02
      29       36         2        1.45981E-02
      29       37         2        1.31679E-02
      29       38         2        1.18418E-02
      29       39         2        1.06329E-02
      29       40         2        9.55077E-03
      29       41         2        8.60036E-03
      29       42         2        7.78024E-03
      29       43         2        7.08331E-03
      29       44         2        6.50089E-03
      29       45         2        5.30029E-03
      30       31         1        5.08423E-03
      30       32         2        2.13019E-02
      30       33         2        1.95933E-02
      30       34         2        1.79180E-02
      30       35         2        1.62937E-02
      30       36         2        1.47368E-02
      30       37         2        1.32626E-02
      30       38         2        1.18846E-02
      30       39         2        1.06138E-02
      30       40         2        9.45815E-03
      30       41         2        8.42269E-03
      30       42         2        7.50980E-03
      30       43         2        6.72157E-03
      30       44         2        6.06303E-03
      30       45         2        4.87706E-03
      31       31         1        5.16109E-03
      31       32         2        2.15968E-02
      31       33         2        1.98591E-02
      31       34         2        1.81497E-02
      31       35         2        1.64857E-02
      31       36         2        1.48829E-02
      31       37         2        1.33555E-02
      31       38         2        1.19158E-02
      31       39         2        1.05736E-02
      31       40         2        9.33720E-03
      31       41         2        8.21342E-03
      31       42         2        7.20975E-03
      31       43         2        6.33647E-03
      31       44         2        5.60861E-03
      31       45         2        4.44192E-03
      32       31         1        5.24181E-03
      32       32         2        2.19226E-02
      32       33         2        2.01502E-02
      32       34         2        1.84002E-02
      32       35         2        1.66896E-02
      32       36         2        1.50337E-02
      32       37         2        1.34459E-02
      32       38         2        1.19375E-02
      32       39         2        1.05183E-02
      32       40         2        9.19699E-03
      32       41         2        7.98324E-03
      32       42         2        6.88943E-03
      32       43         2        5.93294E-03
      32       44         2        5.13715E-03
      32       45         2        3.99180E-03
      33       31         1        5.32525E-03
      33       32         2        2.22760E-02
      33       33         2        2.04627E-02
      33       34         2        1.86657E-02
      33       35         2        1.69022E-02
      33       36         2        1.51871E-02
      33       37         2        1.35334E-02
      33       38         2        1.19520E-02
      33       39         2        1.04526E-02
      33       40         2        9.04479E-03
      33       41         2        7.74043E-03
      33       42         2        6.55614E-03
      33       43         2        5.51562E-03
      33       44         2        4.65029E-03
      33       45         2        3.52690E-03
      34       31         1        5.41046E-03
      34       32         2        2.26539E-02
      34       33         2        2.07930E-02
      34       34         2        1.89423E-02
      34       35         2        1.71196E-02
      34       36         2        1.53400E-02
      34       37         2        1.36166E-02
      34       38         2        1.19600E-02
      34       39         2        1.03798E-02
      34       40         2        8.88586E-03
      34       41         2        7.49151E-03
      34       42         2        6.21644E-03
      34       43         2        5.08987E-03
      34       44         2        4.15172E-03
      34       45         2        3.04984E-03
      35       31         1        5.49680E-03
      35       32         2        2.30538E-02
      35       33         2        2.11376E-02
      35       34         2        1.92258E-02
      35       35         2        1.73373E-02
      35       36         2        1.54884E-02
      35       37         2        1.36924E-02
      35       38         2        1.19600E-02
      35       39         2        1.03003E-02
      35       40         2        8.72294E-03
      35       41         2        7.24138E-03
      35       42         2        5.87668E-03
      35       43         2        4.66229E-03
      35       44         2        3.64730E-03
      35       45         2        2.56546E-03
      36       31         1        5.58412E-03
      36       32         2        2.34738E-02
      36       33         2        2.14932E-02
      36       34         2        1.95116E-02
      36       35         2        1.75499E-02
      36       36         2        1.56262E-02
      36       37         2        1.37550E-02
      36       38         2        1.19470E-02
      36       39         2        1.02110E-02
      36       40         2        8.55537E-03
      36       41         2        6.99244E-03
      36       42         2        5.54262E-03
      36       43         2        4.24106E-03
      36       44         2        3.14548E-03
      36       45         2        2.08083E-03
      37       31         1        5.67290E-03
      37       32         2        2.39134E-02
      37       33         2        2.18576E-02
      37       34         2        1.97955E-02
      37       35         2        1.77513E-02
      37       36         2        1.57460E-02
      37       37         2        1.37962E-02
      37       38         2        1.19133E-02
      37       39         2        1.01049E-02
      37       40         2        8.37795E-03
      37       41         2        6.74277E-03
      37       42         2        5.21767E-03
      37       43         2        3.83546E-03
      37       44         2        2.65808E-03
      37       45         2        1.60580E-03
      38       31         1        5.76450E-03
      38       32         2        2.43740E-02
      38       33         2        2.22299E-02
      38       34         2        2.00740E-02
      38       35         2        1.79353E-02
      38       36         2        1.58393E-02
      38       37         2        1.38059E-02
      38       38         2        1.18479E-02
      38       39         2        9.97165E-03
      38       40         2        8.18071E-03
      38       41         2        6.48350E-03
      38       42         2        4.89846E-03
      38       43         2        3.45332E-03
      38       44         2        2.20149E-03
      38       45         2        1.15410E-03
      39       31         1        5.86139E-03
      39       32         2        2.48603E-02
      39       33         2        2.26124E-02
      39       34         2        2.03464E-02
      39       35         2        1.80976E-02
      39       36         2        1.58979E-02
      39       37         2        1.37731E-02
      39       38         2        1.17391E-02
      39       39         2        9.79992E-03
      39       40         2        7.95261E-03
      39       41         2        6.19995E-03
      39       42         2        4.56650E-03
      39       43         2        3.09190E-03
      39       44         2        1.79707E-03
      39       45         2        7.46314E-04
      40       31         1        5.96732E-03
      40       32         2        2.53810E-02
      40       33         2        2.30119E-02
      40       34         2        2.06166E-02
      40       35         2        1.82380E-02
      40       36         2        1.59167E-02
      40       37         2        1.36881E-02
      40       38         2        1.15750E-02
      40       39         2        9.58100E-03
      40       40         2        7.69010E-03
      40       41         2        5.88708E-03
      40       42         2        4.19577E-03
      40       43         2        2.70461E-03
      40       44         2        1.47085E-03
      40       45         2        4.12888E-04
      41       31         1        6.08750E-03
      41       32         2        2.59502E-02
      41       33         2        2.34412E-02
      41       34         2        2.08957E-02
      41       35         2        1.83642E-02
      41       36         2        1.58979E-02
      41       37         2        1.35455E-02
      41       38         2        1.13452E-02
      41       39         2        9.30777E-03
      41       40         2        7.40316E-03
      41       41         2        5.57307E-03
      41       42         2        3.81584E-03
      41       43         2        2.25702E-03
      41       44         2        1.12689E-03
      41       45         2        2.33918E-04
      42       31         1        6.22854E-03
      42       32         2        2.65869E-02
      42       33         2        2.39200E-02
      42       34         2        2.12039E-02
      42       35         2        1.84966E-02
      42       36         2        1.58581E-02
      42       37         2        1.33519E-02
      42       38         2        1.10414E-02
      42       39         2        8.96791E-03
      42       40         2        7.09657E-03
      42       41         2        5.31813E-03
      42       42         2        3.51598E-03
      42       43         2        1.94055E-03
      42       44         2        8.42856E-04
      43       31         1        6.39836E-03
      43       32         2        2.73144E-02
      43       33         2        2.44727E-02
      43       34         2        2.15698E-02
      43       35         2        1.86700E-02
      43       36         2        1.58378E-02
      43       37         2        1.31439E-02
      43       38         2        1.06758E-02
      43       39         2        8.53391E-03
      43       40         2        6.76039E-03
      43       41         2        5.10295E-03
      43       42         2        3.37251E-03
      43       43         2        1.57224E-03
      43       44         2        3.63427E-04
      44       31         1        6.60614E-03
      44       32         2        2.81567E-02
      44       33         2        2.51235E-02
      44       34         2        2.20223E-02
      44       35         2        1.89265E-02
      44       36         2        1.59007E-02
      44       37         2        1.30089E-02
      44       38         2        1.03360E-02
      44       39         2        8.02859E-03
      44       40         2        6.29633E-03
      44       41         2        5.23366E-03
      44       42         2        2.97303E-03
      44       43         2        1.16921E-03
      45       31         1        6.86282E-03
      45       32         2        2.91363E-02
      45       33         2        2.58879E-02
      45       34         2        2.25759E-02
      45       35         2        1.92906E-02
      45       36         2        1.61006E-02
      45       37         2        1.30570E-02
      45       38         2        1.02193E-02
      45       39         2        7.69912E-03
      45       40         2        5.83136E-03
      45       41         2        5.31663E-03
      45       42         2        3.32308E-03
      46       31         1        7.18284E-03
      46       32         2        3.02741E-02
      46       33         2        2.67678E-02
      46       34         2        2.32132E-02
      46       35         2        1.97339E-02
      46       36         2        1.64122E-02
      46       37         2        1.32941E-02
      46       38         2        1.04150E-02
      46       39         2        7.88872E-03
      46       40         2        5.89278E-03
      46       41         2        6.27595E-03
      47       31         1        7.58786E-03
      47       32         2        3.15989E-02
      47       33         2        2.77579E-02
      47       34         2        2.38864E-02
      47       35         2        2.01615E-02
      47       36         2        1.66937E-02
      47       37         2        1.34906E-02
      47       38         2        1.05634E-02
      47       39         2        7.89077E-03
      47       40         2        5.74371E-03
      47       41         2        2.28798E-03
      48       31         1        8.11226E-03
      48       32         2        3.31686E-02
      48       33         2        2.88747E-02
      48       34         2        2.45486E-02
      48       35         2        2.04624E-02
      48       36         2        1.67613E-02
      48       37         2        1.34211E-02
      48       38         2        1.00849E-02
      48       39         2        7.01071E-03
      48       40         2        3.38358E-03
      48       41         2        7.71041E-04
      49       31         1        8.80851E-03
      49       32         2        3.50968E-02
      49       33         2        3.02047E-02
      49       34         2        2.52301E-02
      49       35         2        2.05730E-02
      49       36         2        1.66043E-02
      49       37         2        1.30462E-02
      49       38         2        9.70987E-03
      49       39         2        5.38117E-03
      49       40         2        2.20091E-03
      50       31         1        9.74858E-03
      50       32         2        3.75606E-02
      50       33         2        3.19359E-02
      50       34         2        2.61339E-02
      50       35         2        2.06471E-02
      50       36         2        1.60932E-02
      50       37         2        1.35238E-02
      50       38         2        8.72787E-03
      50       39         2        4.75046E-03
      51       31         1        1.10209E-02
      51       32         2        4.07559E-02
      51       33         2        3.42815E-02
      51       34         2        2.75708E-02
      51       35         2        2.12375E-02
      51       36         2        1.58751E-02
      51       37         2        1.31911E-02
      51       38         2        9.36289E-03
      52       31         1        1.27364E-02
      52       32         2        4.48255E-02
      52       33         2        3.72041E-02
      52       34         2        2.94943E-02
      52       35         2        2.22533E-02
      52       36         2        1.66379E-02
      52       37         2        1.37814E-02
      53       31         1        1.50830E-02
      53       32         2        4.98433E-02
      53       33         2        4.04522E-02
      53       34         2        3.06005E-02
      53       35         2        2.24999E-02
      53       36         2        1.38402E-02
      53       37         2        4.23436E-03
      54       31         1        1.84765E-02
      54       32         2        5.63323E-02
      54       33         2        4.34044E-02
      54       34         2        3.18118E-02
      54       35         2        1.85552E-02
      54       36         2        8.75630E-03
      55       31         1        2.39620E-02
      55       32         2        6.47075E-02
      55       33         2        4.89702E-02
      55       34         2        2.91345E-02
      55       35         2        1.61281E-02
      56       31         1        3.34999E-02
      56       32         2        8.10088E-02
      56       33         2        4.92780E-02
      56       34         2        2.78576E-02
      57       31         1        5.88214E-02
      57       32         2        9.41365E-02
      57       33         2        5.24931E-02
      58       31         1        1.03841E-01
      58       32         2        1.36178E-01
      59       31         1        2.30249E-01
      60       31         1        1.61778E-01
      61       31         1        2.21722E-01
      62       31         1        9.89315E-02
      62       32         2        1.26432E-01
      63       31         1        5.59057E-02
      63       32         2        8.78784E-02
      63       33         2        4.40499E-02
      64       31         1        3.29970E-02
      64       32         2        7.82036E-02
      64       33         2        4.37920E-02
      64       34         2        1.88135E-02
      65       31         1        2.46462E-02
      65       32         2        6.57196E-02
      65       33         2        4.78471E-02
      65       34         2        2.67412E-02
      65       35         2        7.61539E-03
      66       31         1        1.94161E-02
      66       32         2        5.80379E-02
      66       33         2        4.45576E-02
      66       34         2        3.15791E-02
      66       35         2        2.04526E-02
      67       31         1        1.57467E-02
      67       32         2        5.10522E-02
      67       33         2        4.11941E-02
      67       34         2        3.17088E-02
      67       35         2        2.68539E-02
      67       36         2        1.02900E-02
      68       31         1        1.30361E-02
      68       32         2        4.56229E-02
      68       33         2        3.77275E-02
      68       34         2        3.06127E-02
      68       35         2        2.66745E-02
      68       36         2        2.43805E-02
      69       31         1        1.10910E-02
      69       32         2        4.16658E-02
      69       33         2        3.49456E-02
      69       34         2        2.85517E-02
      69       35         2        2.31713E-02
      69       36         2        2.08379E-02
      69       37         2        1.41755E-02
      70       31         1        9.77142E-03
      70       32         2        3.90241E-02
      70       33         2        3.32427E-02
      70       34         2        2.75972E-02
      70       35         2        2.27898E-02
      70       36         2        1.97539E-02
      70       37         2        1.22140E-02
      70       38         2        6.12471E-03
      71       31         1        8.91901E-03
      71       32         2        3.73025E-02
      71       33         2        3.23454E-02
      71       34         2        2.74516E-02
      71       35         2        2.29228E-02
      71       36         2        1.81737E-02
      71       37         2        1.29878E-02
      71       38         2        6.66227E-03
      71       39         2        2.45218E-03
      72       31         1        8.37507E-03
      72       32         2        3.60772E-02
      72       33         2        3.17404E-02
      72       34         2        2.73183E-02
      72       35         2        2.28617E-02
      72       36         2        1.82371E-02
      72       37         2        1.31320E-02
      72       38         2        8.33676E-03
      72       39         2        3.59637E-03
      72       40         2        7.19445E-04
      73       31         1        8.01383E-03
      73       32         2        3.50653E-02
      73       33         2        3.11601E-02
      73       34         2        2.70553E-02
      73       35         2        2.27853E-02
      73       36         2        1.83049E-02
      73       37         2        1.37005E-02
      73       38         2        9.23218E-03
      73       39         2        5.54906E-03
      73       40         2        1.92335E-03
      74       31         1        7.75253E-03
      74       32         2        3.41386E-02
      74       33         2        3.05522E-02
      74       34         2        2.67144E-02
      74       35         2        2.26499E-02
      74       36         2        1.83744E-02
      74       37         2        1.39660E-02
      74       38         2        9.68159E-03
      74       39         2        5.96183E-03
      74       40         2        4.17365E-03
      75       31         1        7.54239E-03
      75       32         2        3.32575E-02
      75       33         2        2.99336E-02
      75       34         2        2.63516E-02
      75       35         2        2.25404E-02
      75       36         2        1.85344E-02
      75       37         2        1.44259E-02
      75       38         2        1.04330E-02
      75       39         2        7.02593E-03
      75       40         2        4.60519E-03
      75       41         2        1.17098E-03
      76       31         1        7.35547E-03
      76       32         2        3.24126E-02
      76       33         2        2.93211E-02
      76       34         2        2.59969E-02
      76       35         2        2.24788E-02
      76       36         2        1.88200E-02
      76       37         2        1.51220E-02
      76       38         2        1.15750E-02
      76       39         2        8.40245E-03
      76       40         2        5.41353E-03
      76       41         2        1.78905E-03
      77       31         1        7.17532E-03
      77       32         2        3.16014E-02
      77       33         2        2.87175E-02
      77       34         2        2.56408E-02
      77       35         2        2.24196E-02
      77       36         2        1.91144E-02
      77       37         2        1.58062E-02
      77       38         2        1.25847E-02
      77       39         2        9.45632E-03
      77       40         2        6.24778E-03
      77       41         2        3.03973E-03
      78       31         1        6.99271E-03
      78       32         2        3.08241E-02
      78       33         2        2.81197E-02
      78       34         2        2.52621E-02
      78       35         2        2.23060E-02
      78       36         2        1.93113E-02
      78       37         2        1.63315E-02
      78       38         2        1.33857E-02
      78       39         2        1.04320E-02
      78       40         2        7.49705E-03
      78       41         2        4.52559E-03
      79       31         1        6.80378E-03
