KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 32
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         118000       0.332359            332         0.9967          300.9          0.888
         119000       0.336112            340         0.9967          304.3          0.888
         120000       0.338894            345         0.9967          307.0          0.895
         121000       0.340341            346         0.9968          309.5          0.892
         122000       0.344300            350         0.9967          312.1          0.892
         123000       0.346953            353         0.9967          314.9          0.885
         124000       0.349919            359         0.9967          317.6          0.889
         125000       0.352653            361         0.9968          320.2          0.889
         126000       0.356166            365         0.9967          322.6          0.890
         127000       0.358264            370         0.9967          325.1          0.889
         128000       0.361537            375         0.9967          327.7          0.890
         129000       0.364463            379         0.9967          330.2          0.888
         130000       0.367836            379         0.9967          332.6          0.889
         131000       0.371157            379         0.9967          335.1          0.893
         132000       0.374894            386         0.9967          337.7          0.891
         133000       0.379252            390         0.9966          340.3          0.891
         134000       0.381773            393         0.9966          342.8          0.892
         135000       0.384218            394         0.9966          345.3          0.904
         136000       0.387542            396         0.9966          347.8          0.899
         137000       0.390399            397         0.9966          350.4          0.890
         138000       0.393893            399         0.9966          352.9          0.897
         139000       0.397540            400         0.9966          355.4          0.895
         140000       0.401026            407         0.9966          358.0          0.892
         141000       0.403885            410         0.9966          360.5          0.890
         142000       0.407067            416         0.9965          363.0          0.890
         143000       0.409801            418         0.9965          365.6          0.891
         144000       0.412708            420         0.9965          368.2          0.895
         145000       0.416982            425         0.9964          370.8          0.894
         146000       0.419902            433         0.9964          373.2          0.887
         147000       0.423194            436         0.9964          375.8          0.888
         148000       0.425988            439         0.9963          378.3          0.886
         149000       0.428916            440         0.9961          380.9          0.940
         150000       0.431747            444         0.9959          383.3          0.890
         151000       0.435292            450         0.9958          385.8          0.889
         152000       0.438148            453         0.9958          388.4          0.891
         153000       0.442695            453         0.9958          390.9          0.903
         154000       0.445452            455         0.9957          393.5          0.902
         155000       0.449314            460         0.9957          396.0          0.900
         156000       0.451712            464         0.9957          398.4          0.904
         157000       0.455934            466         0.9955          401.0          0.906
         158000       0.458734            467         0.9955          403.6          0.935
         159000       0.461623            470         0.9954          406.1          0.948
         160000       0.465051            475         0.9951          408.6          0.915
         161000       0.466854            481         0.9950          411.1          0.912
         162000       0.471048            486         0.9948          413.6          0.957
         163000       0.474850            489         0.9945          416.2          0.917
         164000       0.477601            491         0.9943          418.6          0.958
         165000       0.479183            493         0.9942          421.2          1.038
         166000       0.482075            495         0.9938          423.7          0.913
         167000       0.485645            500         0.9935          426.3          0.944
         168000       0.488290            504         0.9935          428.8          0.908
         169000       0.491039            507         0.9935          431.4          1.073
         170000       0.494069            509         0.9926          433.9          1.211
         171000       0.496278            511         0.9906          436.2          1.193
         172000       0.498816            513         0.9902          438.7          1.327
         173000       0.501010            515         0.9881          442.1          1.275
         174000       0.503298            517         0.9863          447.1          1.302
         175000       0.503902            518         0.9824          451.5          1.343
         176000       0.507474            520         0.9825          456.5          1.291
         177000       0.511751            525         0.9821          462.3          1.310
         178000       0.513005            527         0.9798          466.8          1.187
         179000       0.515702            531         0.9785          471.4          1.209
         180000       0.517728            533         0.9784          475.0          1.179
         181000       0.522262            536         0.9783          478.5          1.167
         182000       0.524826            541         0.9780          481.7          1.189
         183000       0.527874            544         0.9776          485.0          1.260
         184000       0.529203            544         0.9734          487.7          1.355
         185000       0.531682            548         0.9711          490.7          1.316
         186000       0.534868            556         0.9713          494.2          1.384
         187000       0.536610            561         0.9686          496.9          1.320
         188000       0.539063            564         0.9684          500.3          1.277
         189000       0.542852            569         0.9685          503.9          1.336
         190000       0.545506            571         0.9676          507.4          1.322
         191000       0.547196            574         0.9648          510.6          1.397
         192000       0.548306            575         0.9614          513.4          1.361
         193000       0.550911            580         0.9616          517.1          1.388
         194000       0.553225            580         0.9609          519.9          1.351
         195000       0.555375            582         0.9587          522.5          1.367
         196000       0.557834            588         0.9589          524.9          1.355
         197000       0.559488            589         0.9582          527.1          1.294
         198000       0.560848            591         0.9562          529.2          1.287
         199000       0.563597            592         0.9563          531.8          1.394
         200000       0.565892            597         0.9552          533.9          1.343
         201000       0.567807            599         0.9539          536.1          1.272
         202000       0.570709            602         0.9541          538.3          1.355
         203000       0.572160            603         0.9524          540.5          1.421
         204000       0.575441            605         0.9526          542.9          1.427
         205000       0.577743            609         0.9528          545.6          1.409
         206000       0.581476            612         0.9530          548.2          1.430
         207000       0.584206            613         0.9532          550.7          1.411
         208000       0.588473            620         0.9534          553.3          1.353
         209000       0.590225            622         0.9536          555.8          1.431
         210000       0.594066            626         0.9538          558.0          1.438
         211000       0.596701            628         0.9540          560.6          1.429
         212000       0.601050            630         0.9541          563.8          1.421
         213000       0.604153            633         0.9535          566.2          1.363
         214000       0.604909            634         0.9510          568.1          1.270
         215000       0.607452            638         0.9497          570.3          1.402
         216000       0.610142            642         0.9500          572.7          1.415
         217000       0.612791            643         0.9494          575.1          1.512
         218000       0.615106            645         0.9496          577.4          1.424
         219000       0.618306            645         0.9498          579.7          1.439
         220000       0.620916            646         0.9500          582.3          1.386
         221000       0.624615            650         0.9501          585.1          1.447
         222000       0.628054            657         0.9503          587.8          1.496
         223000       0.630831            659         0.9505          590.0          1.478
         224000       0.634539            661         0.9507          592.5          1.343
         225000       0.636564            663         0.9504          594.7          1.359
         226000       0.640316            667         0.9506          597.0          1.318
         227000       0.641646            667         0.9481          598.8          1.318
         228000       0.645701            672         0.9483          601.3          1.413
         229000       0.648626            673         0.9485          603.5          1.363
         230000       0.652705            679         0.9486          606.1          1.451
         231000       0.656716            684         0.9488          608.9          1.406
         232000       0.660027            686         0.9490          611.3          1.412
         233000       0.663055            689         0.9491          614.1          1.475
         234000       0.666797            694         0.9493          617.0          1.501
         235000       0.670563            700         0.9495          619.4          1.585
         236000       0.672758            702         0.9497          621.7          1.462
         237000       0.675127            705         0.9499          624.1          1.481
         238000       0.678777            712         0.9500          626.8          1.392
         239000       0.681176            714         0.9502          629.2          1.445
         240000       0.684029            716         0.9504          632.0          1.542
         241000       0.687222            720         0.9506          634.6          1.491
         242000       0.690585            721         0.9507          638.1          1.627
         243000       0.693845            721         0.9509          640.5          1.575
         244000       0.697371            727         0.9511          643.0          1.536
         245000       0.699989            730         0.9513          645.4          1.521
         246000       0.703128            735         0.9514          647.8          1.499
         247000       0.706206            737         0.9516          650.1          1.523
         248000       0.709254            742         0.9518          652.4          1.513
         249000       0.711699            744         0.9519          654.7          1.568
         250000       0.714550            746         0.9521          657.4          1.466
         251000       0.717402            750         0.9523          660.0          1.451
         252000       0.720130            753         0.9523          662.4          1.368
         253000       0.722188            757         0.9524          664.7          1.500
         254000       0.724654            760         0.9526          667.1          1.474
         255000       0.726923            761         0.9526          669.5          1.536
         256000       0.730571            770         0.9527          672.2          1.520
         257000       0.733813            771         0.9529          674.7          1.426
         258000       0.737409            777         0.9530          677.5          1.523
         259000       0.740119            782         0.9532          679.8          1.550
         260000       0.744036            783         0.9533          682.7          1.581
         261000       0.747486            787         0.9534          685.5          1.577
         262000       0.751283            789         0.9536          688.6          1.489
         263000       0.753967            798         0.9538          691.1          1.480
         264000       0.757155            799         0.9539          693.7          1.506
         265000       0.760005            803         0.9541          696.5          1.461
         266000       0.763110            806         0.9542          699.1          1.604
         267000       0.765453            809         0.9544          701.7          1.591
         268000       0.767830            813         0.9545          704.2          1.609
         269000       0.772642            820         0.9547          707.1          1.626
         270000       0.776094            822         0.9548          709.8          1.626
         271000       0.778736            826         0.9550          712.4          1.580
         272000       0.781240            829         0.9551          714.8          1.621
         273000       0.786493            837         0.9552          717.5          1.543
         274000       0.789721            840         0.9554          720.2          1.524
         275000       0.791237            841         0.9555          722.5          1.580
         276000       0.794390            844         0.9557          724.8          1.613
         277000       0.797116            846         0.9558          727.1          1.593
         278000       0.800598            848         0.9559          729.9          1.576
         279000       0.803756            853         0.9561          732.6          1.580
         280000       0.807088            855         0.9562          735.0          1.568
         281000       0.809652            861         0.9560          737.4          1.504
         282000       0.812407            862         0.9562          740.5          1.585
         283000       0.814258            866         0.9562          743.2          1.649
         284000       0.817956            867         0.9563          746.0          1.559
         285000       0.821127            869         0.9565          748.8          1.539
         286000       0.824580            875         0.9566          751.4          1.533
         287000       0.827818            877         0.9567          754.3          1.564
         288000       0.830964            881         0.9568          757.4          1.563
         289000       0.833914            884         0.9562          760.2          1.501
         290000       0.836134            887         0.9553          762.5          1.531
         291000       0.839436            887         0.9554          765.3          1.534
         292000       0.842740            889         0.9555          769.0          1.591
         293000       0.845126            892         0.9557          771.8          1.581
         294000       0.847884            894         0.9558          774.4          1.541
         295000       0.849567            898         0.9559          776.8          1.528
         296000       0.851820            899         0.9548          778.8          1.519
         297000       0.852578            900         0.9526          781.0          1.560
         298000       0.854552            902         0.9513          783.4          1.517
         299000       0.858371            905         0.9514          786.5          1.489
         300000       0.861209            912         0.9515          789.2          1.548
         301000       0.864288            913         0.9516          791.6          1.580
         302000       0.866897            915         0.9517          794.2          1.587
         303000       0.869648            917         0.9519          796.7          1.677
         304000       0.873220            918         0.9520          799.7          1.582
         305000       0.876247            919         0.9516          802.7          1.514
         306000       0.879033            923         0.9513          805.3          1.585
         307000       0.881985            925         0.9506          809.4          1.614
         308000       0.884775            927         0.9507          811.8          1.601
         309000       0.886804            929         0.9506          814.3          1.596
         310000       0.889799            930         0.9502          816.8          1.624
         311000       0.891772            933         0.9497          820.0          1.625
         312000       0.894945            935         0.9491          822.4          1.686
         313000       0.896516            935         0.9482          824.9          1.684
         314000       0.898620            938         0.9467          827.2          1.497
         315000       0.901044            940         0.9461          829.6          1.476
         316000       0.903286            945         0.9458          832.2          1.518
         317000       0.905101            945         0.9436          840.7          1.558
         318000       0.905481            946         0.9410          842.5          1.559
         319000       0.908141            953         0.9408          845.1          1.614
         320000       0.910797            958         0.9405          847.3          1.611
         321000       0.911472            958         0.9383          860.2          1.681
         322000       0.912009            958         0.9358          862.3          1.767
         323000       0.912692            958         0.9337          864.2          1.769
         324000       0.913267            958         0.9323          866.4          1.778
         325000       0.913565            958         0.9299          868.3          1.745
         326000       0.914569            959         0.9275          870.7          1.774
         327000       0.915100            961         0.9252          872.5          1.771
         328000       0.915637            961         0.9227          874.3          1.739
         329000       0.916220            962         0.9205          876.6          1.778
         330000       0.916744            962         0.9182          878.4          1.778
         331000       0.917304            962         0.9159          880.3          1.776
         332000       0.917858            963         0.9134          882.1          1.776
         333000       0.918131            963         0.9109          883.8          1.779
         334000       0.918381            965         0.9084          885.4          1.779
         335000       0.918813            966         0.9066          887.9          1.875
         336000       0.919316            966         0.9045          889.8          1.782
         337000       0.919729            966         0.9021          892.0          1.780
         338000       0.920141            966         0.8996          893.6          1.781
         339000       0.920531            966         0.8974          895.3          1.780
         340000       0.921011            966         0.8955          897.2          1.777
         341000       0.921994            966         0.8943          904.1          1.793
         342000       0.922096            966         0.8918          905.8          1.792
         343000       0.922199            966         0.8894          907.6          1.792
         344000       0.922468            966         0.8872          933.2          1.979
         345000       0.922573            966         0.8846          934.9          1.794
         346000       0.922674            966         0.8821          936.7          1.794
         347000       0.922830            966         0.8796          947.8          1.794
         348000       0.922930            966         0.8772          949.3          1.794
         349000       0.923031            966         0.8747          950.9          1.787
         350000       0.923130            966         0.8723          952.6          1.792
         351000       0.923227            966         0.8701          954.2          1.793
         352000       0.923330            966         0.8676          955.8          1.793
         353000       0.923433            966         0.8652          957.4          1.793
         354000       0.923536            966         0.8628          958.9          1.793
         355000       0.923634            966         0.8606          960.6          1.793
         356000       0.923739            966         0.8582          962.2          1.793
         357000       0.923840            966         0.8559          963.7          1.793
         358000       0.923934            966         0.8538          965.4          1.794
         359000       0.924035            967         0.8515          967.1          1.793
         360000       0.924483            967         0.8498          969.2          1.977
         361000       0.924564            967         0.8475          970.9          1.813
         362000       0.924663            967         0.8453          972.5          1.795
         363000       0.924768            967         0.8430          974.1          1.794
         364000       0.924874            967         0.8407          975.7          1.794
         365000       0.924980            967         0.8383          977.3          1.794
         366000       0.925083            967         0.8362          978.9          1.794
         367000       0.925186            969         0.8339          980.5          1.793
         368000       0.925292            969         0.8317          982.1          1.794
         369000       0.925398            969         0.8294          983.6          1.794
         370000       0.925497            969         0.8272          985.3          1.804
         371000       0.925595            969         0.8250          986.8          1.804
         372000       0.925688            970         0.8229          988.4          1.804
         373000       0.925787            970         0.8207          990.0          1.804
         374000       0.925886            970         0.8185          991.6          1.804
         375000       0.925981            970         0.8164          993.4          1.804
         376000       0.926076            970         0.8144          995.1          1.799
         377000       0.926166            970         0.8124          996.7          1.800
         378000       0.926262            970         0.8103          998.3          1.800
         379000       0.926360            970         0.8082          999.8          1.800
         380000       0.926457            970         0.8061         1001.4          1.800
         381000       0.926548            971         0.8041         1003.0          1.800
         382000       0.926631            973         0.8024         1004.9          1.801
         383000       0.926728            973         0.8003         1006.5          1.801
         384000       0.926824            973         0.7982         1008.1          1.802
         385000       0.926914            973         0.7963         1009.8          1.802
         386000       0.927007            973         0.7943         1011.4          1.802
         387000       0.927097            973         0.7924         1013.2          1.803
         388000       0.927468            974         0.7909         1047.5          1.990
         389000       0.927479            975         0.7889         1049.2          1.950
         390000       0.927571            975         0.7870         1050.9          1.802
         391000       0.927662            975         0.7850         1052.5          1.801
         392000       0.927755            975         0.7831         1054.1          1.802
         393000       0.927847            975         0.7812         1056.0          1.803
         394000       0.927940            975         0.7792         1057.6          1.803
         395000       0.928029            975         0.7774         1059.2          1.803
         396000       0.928115            975         0.7757         1060.8          1.802
         397000       0.928207            975         0.7738         1062.4          1.803
         398000       0.928294            975         0.7720         1064.1          1.795
         399000       0.928385            975         0.7701         1065.7          1.795
         400000       0.928573            975         0.7683         1067.6          1.794
         401000       0.928669            975         0.7664         1069.2          1.794
